 4.42500  0.722871E-02    3.23460       0.418290E-03   0.664364
 4.27500  0.729325E-02    3.25794       0.422613E-03   0.674985
 4.12500  0.736067E-02    3.28155       0.425354E-03   0.685067
 3.97500  0.743083E-02    3.30571       0.426531E-03   0.694612
 3.82500  0.750471E-02    3.33113       0.425764E-03   0.703317
 3.67500  0.758407E-02    3.35915       0.422915E-03   0.711098       
 3.52500  0.767031E-02    3.38992       0.417402E-03   0.717594
 3.37500  0.776345E-02    3.42305       0.408793E-03   0.722481
 3.22500  0.786341E-02    3.45836       0.396854E-03   0.725433
 3.07500  0.796967E-02    3.49526       0.381190E-03   0.725862
 2.92500  0.808176E-02    3.53495       0.362120E-03   0.723500
 2.77500  0.820117E-02    3.57952       0.339582E-03   0.717628
 2.62500  0.833029E-02    3.63128       0.313594E-03   0.707481
 2.47500  0.846941E-02    3.69058       0.284057E-03   0.691957
 2.32500  0.861713E-02    3.75743       0.251327E-03   0.669845
 2.17500  0.877203E-02    3.83258       0.216493E-03   0.640224
 2.02500  0.892897E-02    3.91732       0.181157E-03   0.602521
 1.87500  0.908581E-02    4.01842       0.147411E-03   0.557100
 1.72500  0.924790E-02    4.14700       0.117241E-03   0.505783
 1.57500  0.942254E-02    4.31265       0.915399E-04   0.450709
 1.42500  0.960598E-02    4.52189       0.702882E-04   0.393295
 1.27500  0.991419E-02    4.85067       0.539443E-04   0.332945
 1.12500  0.101580E-01    5.21203       0.394125E-04   0.268285
 0.97500  0.103955E-01    5.64979       0.242693E-04   0.171078
 0.82500  0.107162E-01    6.31738       0.200745E-04   0.143805
 0.67500  0.110751E-01    7.26731       0.172233E-04   0.124999
 0.52500  0.114796E-01    8.70906       0.148525E-04   0.108598
 0.37500  0.119101E-01    10.00         0.127260E-04   0.931298E-01
 0.22500  0.111494E-01    10.00         0.104312E-04   0.745815E-01
 0.07500  0.834378E-02    10.00         0.866721E-05   0.595024E-01
 0.0      0.83E-02        10.0          0.866721E-05   0.595024E-01



